forbes_billionaires_geo.Rank,forbes_billionaires_geo.Name,forbes_billionaires_geo.Country,forbes_billionaires_geo.Source,Sum(forbes_billionaires_geo.NetWorth),Sum(forbes_billionaires_geo.Age),Sum(forbes_billionaires_geo.Children)
316,Valerie Mars,United States,"candy, pet food",7.8,62,2
316,Victoria Mars,United States,"candy, pet food",7.8,64,4
327,Alexander Abramov,Russia,"steel, mining",7.6,62,3
327,David Green & family,United States,retail,7.6,79,3
327,George Roberts,United States,private equity,7.6,77,3
327,John Grayken,Ireland,private equity,7.6,64,4
327,Rinat Akhmetov,Ukraine,"steel, coal",7.6,54,2
327,Silvio Berlusconi & family,Italy,media,7.6,84,5
327,Zhao Yan,China,biotech,7.6,54,
22,MacKenzie Scott,United States,Amazon,53,51,4
529,Barry Lam,Taiwan,electronics,5.3,72,2
529,Cao Renxian,China,photovoltaic equipment,5.3,52,
529,Carlos Rodriguez-Pastor,Peru,finance,5.3,62,
529,Kapil & Rahul Bhatia,India,airlines,5.3,,
529,Luiza Helena Trajano,Brazil,retail chain,5.3,69,3
529,Pyotr Aven,Russia,"oil, banking, telecom",5.3,66,3
529,Sam Zell,United States,"real estate, private equity",5.3,79,3
529,Shen Guojun,China,retail,5.3,58,
529,Yao Zhenhua & family,China,conglomerate,5.3,51,
529,Yu Yong,China,mining,5.3,60,
23,Daniel Gilbert,United States,Quicken Loans,51.9,59,5
62,Leonardo Del Vecchio & family,Italy,eyeglasses,25.8,85,6
62,Takemitsu Takizaki,Japan,sensors,25.8,75,
288,Andrei Skoch & family,Russia,steel,8.6,55,10
288,Azim Premji,India,software services,8.6,75,2
288,Ernesto Bertarelli,Switzerland,"biotech, investments",8.6,55,3
288,George Soros,United States,hedge funds,8.6,90,5
288,Leon Black,United States,private equity,8.6,69,4
288,Zheng Shuliang & family,China,aluminum products,8.6,75,3
24,Gautam Adani & family,India,"infrastructure, commodities",50.5,58,2
173,Jack Dorsey,United States,"Twitter, Square",12.5,44,
173,Lu Zhongfang,China,education,12.5,78,
173,Ma Jianrong & family,China,"textiles, apparel",12.5,57,
173,Zhang Tao,China,e-commerce,12.5,48,
25,Phil Knight & family,United States,Nike,49.9,83,3
66,Leonid Mikhelson,Russia,"gas, chemicals",24.9,65,2
66,Vagit Alekperov,Russia,oil,24.9,70,1
432,Arthur Blank,United States,Home Depot,6.2,78,6
432,James Chambers,United States,"media, automotive",6.2,64,
432,Jason Jiang,China,advertising,6.2,48,
432,Jiang Bin,China,acoustic components,6.2,54,1
432,Katharine Rayner,United States,"media, automotive",6.2,76,
432,Margaretta Taylor,United States,"media, automotive",6.2,79,
432,Mitchell Rales,United States,"manufacturing, investments",6.2,64,2
432,Stef Wertheimer & family,Israel,metalworking tools,6.2,94,4
177,Forrest Li,Singapore,gaming,12.4,43,
177,Joe Gebbia,United States,Airbnb,12.4,39,
177,John Doerr,United States,venture capital,12.4,69,2
177,Nathan Blecharczyk,United States,Airbnb,12.4,37,2
520,Alceu Elias Feldmann,Brazil,fertilizer,5.4,71,3
520,An Kang,China,pharmaceuticals,5.4,72,
520,Carrie Perrodo & family,France,oil,5.4,70,3
520,Harry Stine,United States,agriculture,5.4,79,4
520,"Henry Nicholas, III.",United States,semiconductors,5.4,61,3
520,Jaran Chiaravanont,Thailand,diversified,5.4,91,
520,Montri Jiaravanont,Thailand,diversified,5.4,90,
520,Rainer Blickle,Germany,auto parts,5.4,73,
520,Terrence Pegula,United States,natural gas,5.4,70,5
26,Jack Ma,China,e-commerce,48.4,56,
121,Chen Zhiping,China,e-cigarettes,15.9,45,
121,"Ernest Garcia, II.",United States,used cars,15.9,63,
121,Uday Kotak,India,banking,15.9,62,2
384,Aloys Wobben,Germany,wind turbines,6.8,69,1
384,Erich Wesjohann & family,Germany,poultry genetics,6.8,75,3
384,Huang Chulong,Canada,real estate,6.8,62,
384,Li Jianquan & family,Hong Kong,consumer products,6.8,64,
384,Murali Divi & family,India,pharmaceuticals,6.8,70,2
384,Shi Yonghong & family,China,restaurants,6.8,52,
384,Wee Cho Yaw,Singapore,banking,6.8,92,5
71,Rupert Murdoch & family,United States,"newspapers, TV network",23.5,90,6
71,Shiv Nadar,India,software services,23.5,75,1
128,Mikhail Fridman,Russia,"oil, banking, telecom",15.5,57,5
128,Wei Jianjun & family,China,automobiles,15.5,57,
128,Zuo Hui,China,real estate services,15.5,50,
75,Lei Jun,China,smartphones,23,51,2
75,Zhang Yong,Singapore,restaurants,23,50,
29,Masayoshi Son,Japan,"internet, telecom",45.4,63,2
30,Michael Dell,United States,Dell computers,45.1,56,4
264,Jerry Jones,United States,Dallas Cowboys,8.9,78,3
264,Michael Otto,Germany,"retail, real estate",8.9,78,2
264,Sarath Ratanavadi,Thailand,energy,8.9,55,
264,Steven Rales,United States,manufacturing,8.9,70,3
264,Tse Ping,China,pharmaceuticals,8.9,69,
31,Tadashi Yanai & family,Japan,fashion retail,44.1,72,2
269,August von Finck,Germany,investments,8.8,91,4
269,Chan Tan Ching-fen,Hong Kong,real estate,8.8,,2
269,David Cheriton,Canada,Google,8.8,70,4
269,Xavier Niel,France,"internet, telecom",8.8,53,3
269,Zong Qinghou,China,beverages,8.8,75,1
655,Erman Ilicak,Turkey,construction,4.4,53,3
655,Garrett Camp,Canada,Uber,4.4,42,
655,Gustav Magnar Witzoe,Norway,fish farming,4.4,28,
655,Mark Cuban,United States,"online media, Dallas Mavericks",4.4,62,3
655,Michael Minhong Yu,China,education,4.4,59,2
655,Nick Caporella,United States,beverages,4.4,85,4
655,Orlando Bravo,United States,private equity,4.4,50,3
655,Shari Arison,Israel,Carnival Cruises,4.4,63,4
655,Yakir Gabay,Cyprus,real estate,4.4,55,
655,Zhang Daocai,China,valves,4.4,71,
352,Bernard Marcus,United States,Home Depot,7.2,91,3
352,Christy Walton,United States,Walmart,7.2,72,1
352,Manuel Villar,Philippines,real estate,7.2,71,3
352,Michael Kadoorie,Hong Kong,"hotels, energy",7.2,79,3
352,Rocco Commisso,United States,telecom,7.2,71,2
352,Wang Zhenhua,China,real estate,7.2,59,
145,"John Menard, Jr.",United States,home improvement stores,14.2,81,6
145,Mike Cannon-Brookes,Australia,software,14.2,41,2
145,Seo Jung-jin,South Korea,biotech,14.2,63,2
32,Fran̤ois Pinault & family,France,luxury goods,42.3,84,3
33,David Thomson & family,Canada,media,41.8,63,4
151,Finn Rausing,Sweden,packaging,13.9,66,
151,Jorn Rausing,Sweden,packaging,13.9,61,
151,Kirsten Rausing,Sweden,packaging,13.9,68,
219,"Chase Coleman, III.",United States,investments,10.3,45,
219,"Edward Johnson, III.",United States,money management,10.3,90,3
219,Hui Wing Mau,Hong Kong,real estate,10.3,70,2
219,Liu Hanyuan,China,agribusiness,10.3,57,
224,Dietmar Hopp & family,Germany,software,10.1,81,2
224,German Khan,Russia,"oil, banking, telecom",10.1,59,4
224,Li Ge,United States,pharmaceutical ingredients,10.1,54,
224,Philip Anschutz,United States,investments,10.1,81,3
158,Kim Jung-ju,South Korea,online games,13.3,53,2
158,Robert & Philip Ng,Singapore,real estate,13.3,,
158,Zhang Bangxin,China,education,13.3,41,
311,Andrew Beal,United States,"banks, real estate",7.9,68,6
311,Anthony Bamford & family,United Kingdom,construction equipment,7.9,75,3
311,Dmitry Bukhman,Russia,online games,7.9,35,3
311,Igor Bukhman,Russia,online games,7.9,39,3
311,Takahisa Takahara,Japan,personal care goods,7.9,59,
34,Beate Heister & Karl Albrecht Jr.,Germany,supermarkets,39.2,,
35,Wang Wei,China,package delivery,39,50,
241,Charles Ergen,United States,satellite TV,9.6,68,5
241,Israel Englander,United States,hedge funds,9.6,72,3
241,Jim Pattison,Canada,diversified,9.6,92,3
241,Yao Liangsong,China,furniture,9.6,56,
36,Miriam Adelson,United States,casinos,38.2,75,5
96,Eric Schmidt,United States,Google,18.9,66,2
96,Sun Piaoyang,China,pharmaceuticals,18.9,62,1
37,He Xiangjian,China,home appliances,37.7,78,3
247,Blair Parry-Okeden,United States,"media, automotive",9.4,70,2
247,Ding Shizhong & family,China,sports apparel,9.4,50,2
247,Harold Hamm & family,United States,oil & gas,9.4,75,5
247,Jim Kennedy,United States,"media, automotive",9.4,73,3
334,Nancy Walton Laurie,United States,Walmart,7.5,69,1
334,Patrick Soon-Shiong,United States,pharmaceuticals,7.5,68,2
334,Pei Zhenhua,China,batteries,7.5,62,
334,Ruan Liping,Hong Kong,power strips,7.5,57,
334,Ruan Xueping,Hong Kong,power strip,7.5,49,
251,Ding Shijia,China,sports apparel,9.3,57,
251,Ian & Richard Livingstone,United Kingdom,real estate,9.3,,
251,Kim Beom-su,South Korea,online services,9.3,55,2
251,Sun Hongbin,United States,real estate,9.3,58,
339,Antonia Ax:son Johnson & family,Sweden,diversified,7.4,77,4
339,"Ernest Garcia, III.",United States,used cars,7.4,39,
339,George Lucas,United States,Star Wars,7.4,76,4
339,Vicky Safra,Greece,banking,7.4,68,4
339,Zhang Jindong,China,appliance retailer,7.4,58,2
38,Dieter Schwarz,Germany,retail,36.9,81,2
100,Robert Pera,United States,wireless networking gear,18.3,43,
100,Wu Yajun,China,real estate,18.3,57,1
105,Andrey Melnichenko,Russia,"coal, fertilizers",17.9,49,2
105,Chen Bang,China,hospitals,17.9,55,
39,Zhang Yiming,China,TikTok,35.6,37,
107,Dustin Moskovitz,United States,Facebook,17.8,36,
107,Su Hua,China,video streaming,17.8,39,
186,Alexander Otto,Germany,real estate,11.8,53,
186,Jensen Huang,United States,semiconductors,11.8,,
186,Patrick Drahi,France,telecom,11.8,57,4
40,Giovanni Ferrero,Italy,"Nutella, chocolates",35.1,56,2
43,Li Ka-shing,Hong Kong,diversified,33.7,92,2
496,Jack Dangermond,United States,mapping software,5.6,75,
496,Jian Jun,China,biomedical products,5.6,57,
496,Kwee brothers,Singapore,real estate,5.6,,
496,Rene Benko,Austria,"real estate, retail",5.6,44,4
496,Stanley Druckenmiller,United States,hedge funds,5.6,67,
496,Tamara Gustavson,United States,self storage,5.6,59,2
44,Qin Yinglin & family,China,pig breeding,33.5,56,
197,Evan Spiegel,United States,Snapchat,11.1,30,2
197,Eyal Ofer,Israel,"real estate, shipping",11.1,70,4
197,Leonid Fedun & family,Russia,oil,11.1,65,2
45,William Lei Ding,China,online games,33,49,
200,Andreas Struengmann & family,Germany,pharmaceuticals,11,71,2
200,Luis Carlos Sarmiento,Colombia,banking,11,88,5
200,Thomas Struengmann & family,Germany,pharmaceuticals,11,71,4
304,Alain Merieux & family,France,pharmaceuticals,8.2,83,3
304,Andreas von Bechtolsheim & family,Germany,Google,8.2,65,
304,Niels Peter Louis-Hansen,Denmark,medical devices,8.2,73,1
304,Stanley Kroenke,United States,"sports, real estate",8.2,73,2
205,Anthony Pratt,Australia,manufacturing,10.8,61,2
205,Tom & Judy Love,United States,retail & gas stations,10.8,,4
205,Wang Laisheng,China,electronics components,10.8,56,
46,Len Blavatnik,United States,"music, chemicals",32,63,
119,Ken Griffin,United States,hedge funds,16,52,3
119,Steve Cohen,United States,hedge funds,16,64,7
210,Charles Schwab,United States,discount brokerage,10.6,83,5
210,Chen Jianhua,China,chemicals,10.6,50,
210,Leng Youbin,China,infant formula,10.6,52,
47,Lee Shau Kee,Hong Kong,real estate,31.7,93,5
124,Carl Icahn,United States,investments,15.8,85,2
124,Suleiman Kerimov & family,Russia,investments,15.8,55,3
